id,sentence,security,reliability,NFR_boolean
comments.json_2580,Used to get database connections,0,0,0
comments.json_2581,Used to load data from  Result Sets   and into  Prepared Statements .,0,0,0
comments.json_2582,The typical constructor . is used for obtaining SQL connections  etc.,0,0,0
comments.json_2583,Adds an  Ophthalmology office visit record to the table .,0,0,0
comments.json_2584,first   insert the record,0,0,0
comments.json_2585,then   set the  OID of the original bean to the one the database generates,0,0,0
comments.json_2586,Returns an ophthalmology office visit record correlating to the given OID. Ophthalmology office visit record.,0,0,0
comments.json_2587,Returns a list of ophthalmology office visit records correlating to the given MID. the ophthalmology office visit records correlating to the given MID.,0,0,0
comments.json_2588,Updates an ophthalmology office visit record for the given  OID . the ophthalmology office visit record.,0,0,0
comments.json_2589,Used for managing all static information related to a scheduled ophthalmology office visit record. For other information related to all aspects of patient care  see the other DAOs. DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be accessed by DAOFactory obtaining JDBC connections and/or accessing other DAOs.,0,0,0
comments.json_2590,Used to get database connections,0,0,0
comments.json_2591,Used to load data from  Result Sets   and into  Prepared Statements .,0,0,0
comments.json_2592,The typical constructor . is used for obtaining SQL connections  etc.,0,0,0
comments.json_2593,Adds a scheduled  Ophthalmology office visit record to the table .,0,0,0
comments.json_2594,first   insert the record,0,0,0
comments.json_2595,then   set the  OID of the original bean to the one the database generates,0,0,0
comments.json_2596,Returns a scheduled ophthalmology office visit record correlating to the given OID. scheduled Ophthalmology office visit record.,0,0,0
comments.json_2597,Returns a list of scheduled ophthalmology office visit records correlating to the given PATIENTMID. the scheduled ophthalmology office visit records correlating to the given PATIENTMID.,0,0,0
comments.json_2598,Returns a list of scheduled ophthalmology office visit records correlating to the given DOCTORMID. the scheduled ophthalmology office visit records correlating to the given DOCTORMID.,0,0,0
comments.json_2599,Updates a scheduled ophthalmology office visit record for the given  OID . the scheduled ophthalmology office visit record.,0,0,0
comments.json_2600,Used for managing all static information related to an ophthalmology office visit record. For other information related to all aspects of patient care  see the other DAOs. DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be accessed by DAOFactory obtaining JDBC connections and/or accessing other DAOs.,0,0,0
comments.json_2601,Used to get database connections,0,0,0
comments.json_2602,Used to load data from  Result Sets   and into  Prepared Statements .,0,0,0
comments.json_2603,The typical constructor . is used for obtaining SQL connections  etc.,0,0,0
comments.json_2604,Adds an  Ophthalmology office visit record to the table .,0,0,0
comments.json_2605,first   insert the record,0,0,0
comments.json_2606,then   set the  OID of the original bean to the one the database generates,0,0,0
comments.json_2607,Returns an ophthalmology office visit record correlating to the given OID. Ophthalmology office visit record.,0,0,0
comments.json_2608,Returns a list of ophthalmology office visit records correlating to the given MID. the ophthalmology office visit records correlating to the given MID.,0,0,0
comments.json_2609,Updates an ophthalmology office visit record for the given  OID . the ophthalmology office visit record.,0,0,0
comments.json_2610,Used for managing all static information related to a patient . For other information related to all aspects of patient care  see the other DAOs. DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be connections and/or accessing other DAOs.,0,0,0
comments.json_2611,The typical constructor .,0,0,0
comments.json_2612,Returns the name for the given  MID,0,0,0
comments.json_2613,Returns the role of a particular patient - why is this in  Patient DAO ? It should be in  Auth DAO,0,0,0
comments.json_2614,Adds an empty patient to the table   returns the new  MID,0,0,0
comments.json_2615,Returns the patient 's information for a given  ID,0,0,0
comments.json_2616,Updates a patient 's information for the given  MID,0,0,0
comments.json_2617,Returns whether or not the patient exists,0,0,0
comments.json_2618,Returns a list of  HC Ps who are declared by the given patient,0,0,0
comments.json_2619,Declares an  HCP for a particular patient,0,0,0
comments.json_2620,Undeclare an  HCP for a given patient,0,0,0
comments.json_2621,Check if a patient has declared the given  HCP,0,0,0
comments.json_2622,Return a list of patients that the given patient represents,0,0,0
comments.json_2623,Return a list of patients that the given patient represents,0,0,0
comments.json_2624,Return a list of patients that the given patient is represented by,0,0,0
comments.json_2625,Check if the given representer represents the representee,0,0,0
comments.json_2626,Assign a representer to the representee,0,0,0
comments.json_2627,Unassign the representation,0,0,0
comments.json_2628,Removes all dependencies represented by the patient passed in the parameter,0,0,0
comments.json_2629,Removes all dependencies participated by the patient passed in the parameter,0,0,0
comments.json_2630,Return a list of all diagnoses for a given patient,0,0,0
comments.json_2631,Return a list of all procedures for a given patient,0,0,0
comments.json_2632,Return a list of all immunization procedures for a given patient,0,0,0
comments.json_2633,Return a list of all prescriptions for a patient,0,0,0
comments.json_2634,Return a list of prescriptions which are currently prescribed for a patient,0,0,0
comments.json_2635,Return a list of prescriptions which are expired prescription for a patient,0,0,0
comments.json_2636,Lists every patient in the database .,0,0,0
comments.json_2637,Return a list of patients with a special -diagnosis -history who have the logged in HCP as a DHCP and whose medications are going to expire within seven days.,0,0,0
comments.json_2638,Returns all patients with names " LIKE " (as in  SQL ) the passed in parameters .,0,0,0
comments.json_2639,Returns all patients with names " LIKE " with wildcards (as in  SQL ) the passed in parameters .,0,0,0
comments.json_2640,Returns all patients with the given  MID as a substring in their  MID,0,0,0
comments.json_2641,Allows a patient to add a designated nutritionist . Only the designated nutritionist will be able to view the patient's nutritional information.,0,0,0
comments.json_2642,Returns the  ID of the designated nutritionist for the patient returns -1 if the patient does not have a designated nutritionist,0,0,0
comments.json_2643,if it has a next one,0,0,0
comments.json_2644,Updates the designated nutritionist for this patient . Assumes that the patient already has a designated nutritionist.,0,0,0
comments.json_2645,Deletes the designated nutritionist for this patient . Assumes that the patient already has a designated nutritionist,0,0,0
comments.json_2646,Used for managing patient -specific instructions . DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be connections and/or accessing other DAOs.,0,0,0
comments.json_2647,Get a list of patient instructions for a given office visit .,0,0,0
comments.json_2648,Add a new patient instructions record .,0,0,0
comments.json_2649,Edit an existing patient instructions record in the database .,0,0,0
comments.json_2650,Remove a patient instructions record from the database .,0,0,0
comments.json_2651,Get a list of all office visits by a given patient which has patient specific instructions .,0,0,0
comments.json_2652,Used for managing information related to personnel : HC Ps   UA Ps   Admins DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be and every DAO should have a factory - for obtaining JDBC connections and/or accessing other DAOs.,0,0,0
comments.json_2653,The typical constructor . 		which is used for obtaining SQL connections  etc.,0,0,0
comments.json_2654,Returns the name for a given  MID,0,0,0
comments.json_2655,Adds an empty personnel   and returns the  MID .,0,0,0
comments.json_2656,Retrieves a  Personnel Bean with all of the specific information for a given employee.,0,0,0
comments.json_2657,Updates the demographics for a personnel .,0,0,0
comments.json_2658,Indicates whether a certain personnel is in the database .,0,0,0
comments.json_2659,Returns all of the hospitals this  LHCP is associated with .,0,0,0
comments.json_2660,Returns all of the hospitals this uap 's associated hcp is associated with .,0,0,0
comments.json_2661,Returns all personnel of specified specialty from the specified hospital .,0,0,0
comments.json_2662,NOTE : There is a possible  Null Pointer Exception  Threat here !,0,0,0
comments.json_2663,Returns all personnel of specified specialty from the specified hospital .,0,0,0
comments.json_2664,Returns all personnel in the database .,0,0,0
comments.json_2665,Returns a list of  UA Ps who work for this  LHCP .,0,0,0
comments.json_2666,Given a prescription that has been given   this method returns all the information for the doctor who authorized that prescription. 		describing the prescription in question. 		the doctor who authorized it.,0,0,0
comments.json_2667,Matches all personnel who have names  LIKE (as in  SQL ) the first and last names passed in.,0,0,0
comments.json_2668,Returns list of personnel who are  Lab  Techs .,0,0,0
comments.json_2669,Returns all experts with names " LIKE " with wildcards (as in  SQL ) the passed in parameters .,0,0,0
comments.json_2670,Returns all of the personnel who have a specialty of nutritionist,0,0,0
comments.json_2671,Returns all of the personnel who have a specialty of ophthalmologist or optometrist,0,0,0
comments.json_2672,Adds pre -existing conditions to a database and returns a list of conditions by  MID,0,0,0
comments.json_2673,The max length of the field,0,0,0
comments.json_2674,Validates that a string is plaintext only Matches regex [a-zA-Z0-9-_ ]+ for up to the max string length,0,1,1
comments.json_2675,Creates a new  DAO interface to the pre -existing conditions table,0,0,0
comments.json_2676,Gets all pre -existing conditions by  MID,0,0,0
comments.json_2677,Tries to add a condition to the table of existing conditions,0,0,0
comments.json_2679,Used for managing prescriptions given during a particular office visit . DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be connections and/or accessing other DAOs.,0,0,0
comments.json_2680,Adds a prescription bean to the database .,0,0,0
comments.json_2681,Removes the given medication from its office visit,0,0,0
comments.json_2682,Returns a list of information related to prescription reports given all of the office visits and the patient ID. The patient ID is necessary in case the office visit IDs are for different patients (the disambiguation is for security reasons).,0,0,0
comments.json_2683,Returns a list of information related to prescription reports given all of the office visits and the patient ID. The patient ID is necessary in case the office visit IDs are for different patients (the disambiguation is for security reasons).,0,0,0
comments.json_2685,Used for managing prescriptions given during a particular office visit . DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be connections and/or accessing other DAOs.,0,0,0
comments.json_2686,Adds a prescription bean to the database .,0,0,0
comments.json_2687,Edits an existing prescription bean .,0,0,0
comments.json_2688,Removes the given medication from its office visit,0,0,0
comments.json_2689,Used for managing medical procedures given during a particular office visit . DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be connections and/or accessing other DAOs.,0,0,0
comments.json_2691,List procedure bean in database,0,0,0
comments.json_2693,Adds a diagnosis bean to the database .,0,0,0
comments.json_2694,Edits an existing procedure bean .,0,0,0
comments.json_2695,Removes the given medication from its office visit,0,0,0
comments.json_2696,If the records release bean was inserted properly return true,0,0,0
comments.json_2697,Otherwise return false,0,0,0
comments.json_2698,If the records release bean was updated properly return true,0,0,0
comments.json_2699,Otherwise return false,0,0,0
comments.json_2700,Get the first and only records release bean,0,0,0
comments.json_2701,Used to update referrals   and fetch lists of referrals sent to and from HCPs. DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be connections and/or accessing other DAOs.,0,0,0
comments.json_2702,The typical constructor .,0,0,0
comments.json_2703,Get all referrals associated with a particular office visit .,0,0,0
comments.json_2704,Gets a list of all referrals sent from an  HCP,0,0,0
comments.json_2705,Get a specific referral .,0,0,0
comments.json_2706,Set referral message .,0,0,0
comments.json_2707,Set referral message .,0,0,0
comments.json_2708,Gets a list of all referrals sent to an  HCP,0,0,0
comments.json_2709,Gets a list of all referrals a  HCP has received,0,0,0
comments.json_2710,Gets a list of all referrals sent to a patient .,0,0,0
comments.json_2711,Gets a list of all referrals sent to a patient,0,0,0
comments.json_2712,Gets a list of all referrals sent to a patient,0,0,0
comments.json_2713,Updates a given referral in the database .,0,0,0
comments.json_2714,Adds a given referral to the database .,0,0,0
comments.json_2715,Removes the given referral .,0,0,0
comments.json_2716,An abstract class that encapsulates a sorted query of referrals . Derived classes provide the user id which all retrieved referrals will contain.,0,0,0
comments.json_2717,Create a new  Referral List Query object .,0,0,0
comments.json_2718,initialize lookup map,0,0,0
comments.json_2719,Perform the query . 			  descending),0,0,0
comments.json_2720,Perform the query . 			  descending),0,0,0
comments.json_2721,Get the name of the user pseudo -field which is used to limit the query.  Only referrals where this field equals a specific user id will be returned.  This must be overridden by derived classes.,0,0,0
comments.json_2722,get User Id,0,0,0
comments.json_2723,Builds the sort portion of the  SQL query (i .e . the  ORDER  BY ... portion ).,0,0,0
comments.json_2724,Concrete  Referral List Query for accessing an  HC Ps sent referrals .,0,0,0
comments.json_2725,Sender Referral List Query,0,0,0
comments.json_2726,Concrete  Referral List Query for accessing an  HC Ps received referrals .,0,0,0
comments.json_2727,Receiver Referral List Query,0,0,0
comments.json_2728,Concrete  Referral List Query for accessing a patients referrals .,0,0,0
comments.json_2729,Patient Referral List Query,0,0,0
comments.json_2730,Get a referral query for a sending  HCP .,0,0,0
comments.json_2731,Get a referral query for a receiving  HCP .,0,0,0
comments.json_2732,Get a referral query for a patient .,0,0,0
comments.json_2733,Used for the keeping track of remote monitoring data . DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be and every DAO should have a factory - for obtaining JDBC connections and/or accessing other DAOs.,0,0,0
comments.json_2734,The typical constructor . 		which is used for obtaining SQL connections  etc.,0,0,0
comments.json_2735,Return remote monitoring list data for a given patient .,0,0,0
comments.json_2736,Returns patient data for a given  HCP,0,0,0
comments.json_2737,Go through all patients and remove any that aren 't monitored by this  HCP,0,0,0
comments.json_2738,Add values in patient list with no data for today to list .,0,0,0
comments.json_2739,get Patient Data By Date,0,0,0
comments.json_2740,add 1 day 's worth to include the upper,0,0,0
comments.json_2741,Get the requested type of data for the specified patient .,0,0,0
comments.json_2742,Store pedometer reading and height /weight data for a given patient in the RemoteMonitoringData table 		that reported these monitoring stats,0,0,0
comments.json_2743,Private method to get the number of entries for a certain patientID and a certain data type for today.,0,0,0
comments.json_2744,validate PR,0,1,1
comments.json_2745,Show the list of  HC Ps monitoring this patient,0,0,0
comments.json_2746,Add a patient to the list of  HC Ps ' monitoring lists of  Patients what telemedicine data the patient is allowed to enter.,0,0,0
comments.json_2747,Remove a patient from the list of  HC Ps ' monitoring lists of  Patients,0,0,0
comments.json_2748,Used for handling data related to report requests . DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be and every DAO should have a factory - for obtaining JDBC connections and/or accessing other DAOs.,0,0,0
comments.json_2749,The typical constructor . 		which is used for obtaining SQL connections  etc.,0,0,0
comments.json_2750,Returns a full bean describing a given report request .,0,0,0
comments.json_2751,Returns all report requests associated with a given requester .,0,0,0
comments.json_2752,Returns all of the report requests associated with a specific patient .,0,0,0
comments.json_2753,Adds a request for a report .,0,0,0
comments.json_2754,Sets the status of a report request to ' Viewed ',0,0,0
comments.json_2755,DAO object that interacts with the requiredprocedures database table . The requiredprocedures table contains information about each of the procedures that is required in order for a patient to enroll in public school  etc.,0,0,0
comments.json_2756,Factory to create  DAO objects,0,0,0
comments.json_2757,Bean loaders for all beans used,0,0,0
comments.json_2758,DAO for interacting with diagnoses databases,0,0,0
comments.json_2759,Creates a new  DAO to interact with the requredprocedures database table .,0,0,0
comments.json_2760,Returns a list of all procedures that a specified patient has had .,0,0,0
comments.json_2761,Returns a list of all required procedures for the specified age group (0 for kindergarten  1 for sixth grade  and 2 for college aged patients).,0,0,0
comments.json_2762,Returns a list of all required procedures for the specified age group that the specified patient has not yet received.,0,0,0
comments.json_2763,Get a list of all required immunizations that the patient does not yet have .,0,0,0
comments.json_2764,Get a list of all appropriate diagnoses,0,0,0
comments.json_2765,Provide a way to handle database queries for the reviews table   store HCP review information.,0,0,0
comments.json_2766,The basic constructor for the  Reviews DAO object .,0,0,0
comments.json_2767,Based on the information from the  Reviews Bean   add a review for an HCP (given by HCP in the bean) into the reviews table.,0,0,0
comments.json_2768,Get a list of all reviews for a given  HCP with id matching input param pid.,0,0,0
comments.json_2769,Get a list of all reviews for a given  HCP with id matching input param pid.,0,0,0
comments.json_2770,Get a list of all reviews for a given  HCP with id matching input param pid.,0,0,0
comments.json_2771,Get average rating for the given  HCP overall   all categories and all reviews .,0,0,0
comments.json_2772,This checks the appointment table in the  DB to see if the there is an appointment entry for the input mid(patient_id) and pid(doctor_id) params. It returns true if the patient has seen the given doctor  false otherwise.,0,0,0
comments.json_2773,Used for finding risk factors for a given patient . DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be and every DAO should have a factory - for obtaining JDBC connections and/or accessing other DAOs.,0,0,0
comments.json_2774,The typical constructor . 		which is used for obtaining SQL connections  etc.,0,0,0
comments.json_2775,(a) definitions of family members might change  so it's better to centralize that code and (2) to make this code a little bit "nicer" even though it executes one query per family member. If this method gets slow  then you will need to refactor. Otherwise  let's just keep it simple...,0,0,0
comments.json_2776,Returns whether or not a patient had a childhood infection for the exact   given  ICD codes .,0,0,0
comments.json_2777,Note the datediff call - this is a  My SQL function,0,0,0
comments.json_2778,that takes the difference between two dates,0,0,0
comments.json_2779,and returns that value in terms of days .,0,0,0
comments.json_2780,6570 days is 18 years (not counting leap years ),0,0,0
comments.json_2781,Returns if the patient has ever smoked in their life,0,0,0
comments.json_2782,Returns if a patient has ever been diagnosed with the given ICD code  in the range [lower upper),0,0,0
comments.json_2783,Sleep Entry DAO .java  Version 1 4/6/2015 Copyright notice : none Responsible for loading the entries in a patient's sleep diary  the totals a patient has slept  and adding a new entry to a patient's sleep diary,0,0,0
comments.json_2784,Basic constructor            the factory to use for getting connections,0,0,0
comments.json_2785,Returns all of the entries in the  Sleep  Entry table that contain the ID of the patient.            which patient to select Sleep Diary for,0,0,0
comments.json_2786,Returns the total hours slept for each day in the sleep diary. The total just sums up the values for each individual sleep entry.            patient whose sleep diary we want         of the totals slept on each day for a patient,0,0,0
comments.json_2787,Adds a sleep entry to a patient 's sleep diary            the entry to add,0,0,0
comments.json_2788,Queries the db to find the highest sleep entry id currently in use and then returns the next number so it can be used for a new sleep entry.,0,0,0
comments.json_2789,Deletes the sleep entry from the sleep diary that has the same unique id as the one passed in. Returns the count of the number of rows affected. The number of rows affected should never be more than 1. The patientMID is included to try to ensure that users cannot delete sleep diary entries that belong to users other than themselves.            which sleep entry to delete            the owner of this sleep entry,0,0,0
comments.json_2790,Updates a particular sleep entry with the new data . Neither the entryid nor the patientid will ever change  so there is no reason to include them as possibilities to change. It includes the patientMID in an attempt to ensure that patients can only update their own previous sleep entries.            the sleep entry to update            who the patient is making this update            the edited form of the sleep entry,0,0,0
comments.json_2791,Returns the entries in the  Sleep  Entry table that are within a specified date range.            the lower date            the lower date            which patient to select Sleep Diary for,0,0,0
comments.json_2792,Convert java .util . Date to java .sql . Date,0,0,0
comments.json_2793,Returns the total hours and calories burned of each day in the sleep diary that falls between the two given dates. The total just sums up the values for each individual sleep entry.            the lower date            the lower date            which patient to select Sleep Diary for,0,0,0
comments.json_2794,Add params,0,0,0
comments.json_2795,Convert java .util . Date to java .sql . Date,0,0,0
comments.json_2796,A  DAO for handling all  Survey data . DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be connections and/or accessing other DAOs.,0,0,0
comments.json_2797,The typical constructor .,0,0,0
comments.json_2798,Insert survey data into database .,0,0,0
comments.json_2799,Gets survey data from the database by the office visit id . Creates an instance of an SurveyBean with data and returns it.,0,0,0
comments.json_2800,Has this survey been completed ?,0,0,0
comments.json_2801,A  DAO for handling all  Survey results . DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be connections and/or accessing other DAOs.,0,0,0
comments.json_2802,The typical constructor .,0,0,0
comments.json_2803,Returns all the survey results in the database that correspond to a particular zip code .,0,0,0
comments.json_2804,Returns all the survey data associated with a given hospital and a certain specialty .,0,0,0
comments.json_2805,Used for the logging mechanism . DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be connections and/or accessing other DAOs.,0,0,0
comments.json_2806,The typical constructor .,0,0,0
comments.json_2807,Returns the whole transaction log,0,0,0
comments.json_2808,Log a transaction   with all of the info . The meaning of secondary MID and added Info changes depending on the transaction type.,0,0,0
comments.json_2809,Return a list of all transactions in which an  HCP accessed the given patient 's record,0,0,0
comments.json_2810,The  Most  Thorough  Fetch,0,0,0
comments.json_2811,Return a list of all transactions in which an  HCP accessed the given patient 's record   within the dates,0,0,0
comments.json_2812,add 1 day 's worth to include the upper,0,0,0
comments.json_2813,Returns the operation profile,0,0,0
comments.json_2815,Used for queries related to patient reminders DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be connections and/or accessing other DAOs.,0,0,0
comments.json_2816,The typical constructor .,0,0,0
comments.json_2817,Returns a list of patients associated with a given  HCP .,0,0,0
comments.json_2818,Returns a list of patients who need a visit for this  HCP . This means : Alive patient  no office visit for > 1 yr  diagnosed: - Diabetes: 250.xx - Asthma: 493.xx - Circulatory-System Disease: [ 390.00   459.99 ],0,0,0
comments.json_2819,Returns a list of old people who need a flu shot CURRENT SPEC: Alive patient  over 50 years old  no flu shot - 90656  90658  90660 a) during the months 09 - 12 of current calendar year if in 09 - 12 b) during the months 09 - 12 of last calendar year if not in 09 - 12 Determines current date and calls one of two private methods these methods return different sets of people - a: people who haven't had a flu shot yet this year and need one - b: people who missed last year's flu shot and need a check-up,0,0,0
comments.json_2820,Fall 2007 Bug  Fix : Use the correct range for a zero -based calendar (eg  January is 0),0,0,0
comments.json_2821,Used for managing  Wards DAO stands for Database Access Object. All DAOs are intended to be reflections of the database  that is  one DAO per table in the database (most of the time). For more complex sets of queries  extra DAOs are added. DAOs can assume that all data has been validated and is correct. DAOs should never have setters or any other parameter to the constructor than a factory. All DAOs should be connections and/or accessing other DAOs.,0,0,0
comments.json_2822,The typical constructor .,0,0,0
comments.json_2823,Returns a list of all wards under a hospital sorted alphabetically,0,0,0
comments.json_2824,Adds a  Ward,0,0,0
comments.json_2825,Updates a particular ward 's information . Returns the number of rows affected (should be 1),0,0,0
comments.json_2826,Removes a ward from a hospital . Returns whether or not any changes were made,0,0,0
comments.json_2827,Returns a list of all wardrooms under a ward sorted alphabetically,0,0,0
comments.json_2828,Adds a  Ward Room,0,0,0
comments.json_2829,Updates a particular wardroom 's information . Returns the number of rows affected (should be 1),0,0,0
comments.json_2830,Removes a room from a ward . Returns whether or not any changes were made,0,0,0
comments.json_2831,Returns a list of all wards assigned to a  HCP sorted alphabetically,0,0,0
comments.json_2832,Returns a list of all  HC Ps assigned to a ward sorted alphabetically,0,0,0
comments.json_2833,Assigns an  HCP to a the specified ward .,0,0,0
comments.json_2834,Removes a  HCP and  Ward association,0,0,0
comments.json_2835,Updates a particular wardroom 's occupied By information . Returns the number of rows affected (should be 1),0,0,0
comments.json_2836,Returns a list of all wards with the status specified that the hcp has access to,0,0,0
comments.json_2837,Returns a  Ward Room specified by the id,0,0,0
comments.json_2838,Returns a  Ward specified by the id,0,0,0
comments.json_2839,Returns the hospital that the specified ward room is located in,0,0,0
comments.json_2840,Logs the checkout reason for a patient,0,0,0
comments.json_2841,Returns the hospital that the specified user is located in,0,0,0
comments.json_2842,DAO for the  Zip  Code table,0,0,0
comments.json_2843,Returns the zip code bean for a particular zip code .,0,0,0
comments.json_2844,Produces the  JDBC connection from  Tomcat 's  JDBC connection pool (defined in context .xml ). Produces and exception when running the unit tests because they're not being run through Tomcat.,0,0,0
comments.json_2845,In production situations,0,0,0
comments.json_2846,For our special unit test - do not use unless you know what you are doing,0,0,0
comments.json_2847,Provides a few extra date utilities  :),0,0,0
comments.json_2848,Returns a  MM /dd /yyyy format of the date for the given years ago,0,0,0
comments.json_2849,Checks to see if a given date is within a range of months <strong > INCLUSIVELY </strong >  agnostic of the year. <br /> <br /> The range "wraps" so that if the first month is after the second month  then the definition of "is in month range" is:<br /> the date falls outside of secondMonth  firstMonth  but including secondMonth and firstMonth. Modular arithmetic is used to adjust month values into the valid range.,0,1,1
comments.json_2850,Same as is In Month Range but uses the current date as the date value .,0,0,0
comments.json_2851,Returns the date a certain number of years ago,0,0,0
comments.json_2852,Returns the date a certain number of years ago,0,0,0
comments.json_2853,Returns the date a certain number of days ago,0,0,0
comments.json_2854,Returns the date a certain number of days ago,0,0,0
comments.json_2855,<!-- Pass in  INSTANTIATED sql date objects and they will be set to the specified range   ie   FROM <current year> - yearsAgo1/monthValue1/01 TO <current year> - yearsAgo2/monthValue2/<last day of month2>--> Pass in INSTANTIATED sql date objects and they will be set to the specified range  ie  FROM &lt;current year&gt; - yearsAgo1/monthValue1/01 TO &lt;current year&gt; - yearsAgo2/monthValue2/&lt;last day of month2&gt;            First sql.Date object to be set            Second sql.Date object to be set,0,0,0
comments.json_2856,Provides a few database utilities,0,0,0
comments.json_2857,Used to check if we can actually obtain a connection .,0,0,0
comments.json_2858,Close the prepared statement and the connection in a proper way,0,0,0
comments.json_2859,Returns the last  ID that was generated for an auto -increment column . Please note that this does  NOT cause transaction problems! last_insert_id() returns the last generated ID on a per-connection basis. See the MySQL documentation at the following location to confirm this:,0,0,0
comments.json_2860,Sends email to users . Since we don 't want to train spammers in 326  this just inserts into a database . If we put this into an actual system  we would replace this class with stuff from javax.mail,0,0,0
comments.json_2861,DO  NOT  SEND  REAL  EMAILS !!!!!,0,0,0
comments.json_2862,Sending emails - even to a throwaway account   is a waste of bandwidth and looks very suspicious .,0,0,0
comments.json_2863,If you want to know how to send emails from  Java   just  Google it on your own time .,0,0,0
comments.json_2864,All possible blood types,0,0,0
comments.json_2865,All possible ethnicities represented in i Trust .,0,0,0
comments.json_2866,Exercise Type .java  Version 1 4/2/2015 Copyright notice : none The types of exercise a patient can log.,0,0,0
comments.json_2867,Running   cycling   etc,0,0,0
comments.json_2868,Bench press   curls   etc,0,0,0
comments.json_2869,Sets the name of the exercise            the name of the exercise,0,0,0
comments.json_2870,Returns the name of the exercise,0,0,0
comments.json_2871,Returns the name of the exercise,0,0,0
comments.json_2872,Tries to parse a string into one of the 2 valid exercise types . Throws an IllegalArgumentException if the string is not one of the given exercise types            the name of the exercise,0,0,0
comments.json_2873,Flag Value is an enum that represents the different flags that exist in i Trust for obstetrics .,0,0,0
comments.json_2874,Has  High  Blood  Pressure,0,0,0
comments.json_2875,Has an advanced maternal age,0,0,0
comments.json_2876,Has maternal allergies,0,0,0
comments.json_2877,Has low lying placenta,0,0,0
comments.json_2878,Has a genetic miscarriage,0,0,0
comments.json_2879,Has abnormality,0,0,0
comments.json_2880,Has twins,0,0,0
